Device: cuda
GPU: NVIDIA GeForce RTX 5060 Laptop GPU

데이터 로드 중...
Train: 118,398 / Val: 25,371 / Test: 25,372

학습 데이터 레이블 분포:
  Label 0 (긴급 아님): 68,649건 (58.0%)
  Label 1 (낮은 긴급성): 28,101건 (23.7%)
  Label 2 (중간 긴급성): 8,641건 (7.3%)
  Label 3 (높은 긴급성): 9,510건 (8.0%)
  Label 4 (매우 높은 긴급성): 3,497건 (3.0%)

토크나이저 로드 중...
save_by_masked_val: masked val F1 기준으로 best model 저장
Synthetic upsampling x4: 187건 → 748건 (train 총 118,959건)
v9 Consistency Training: 118,959건 원본 데이터 (KL α=0.2)

모델 로드 중 (fine-tuning): ..\..\model_v12
python : 
At line:4 char:1
+ python train_v2.py `
+ ~~~~~~~~~~~~~~~~~~~~
    + CategoryInfo          : NotSpecified: (:String) [], RemoteException
    + FullyQualifiedErrorId : NativeCommandError
 
Loading weights:   0%|          | 0/203 [00:00<?, ?it/s]
Loading weights: 100%|██████████| 203/203 [00:00<00:00, 6595.99it/s]
Criterion: CrossEntropyLoss+weight 1.0,1.0,2.0,3.5,6.0

총 37,180 스텝 (20 에폭 × 1,859 배치)
키워드 마스킹 확률: 30%
※ GPU 기준 에폭당 약 13~17분 예상

[MILESTONE] Epoch 1/20 0% (0/1859)
Epoch 1/20 [Train v9]:   2%|▏        | 32/1859 [00:08<06:48,  4.48it/s, loss=1.0614, 배치ETA=7m 29s]
Epoch 1/20 [Train v9]:   2%|▏        | 33/1859 [00:08<06:54,  4.40it/s, loss=1.0614, 배치ETA=7m 29s]
Epoch 1/20 [Train v9]:   2%|▏        | 33/1859 [00:08<06:54,  4.40it/s, loss=1.0629, 배치ETA=7m 28s]
Epoch 1/20 [Train v9]:   2%|▏        | 34/1859 [00:08<06:52,  4.43it/s, loss=1.0629, 배치ETA=7m 28s]
Epoch 1/20 [Train v9]:   2%|▏        | 34/1859 [00:08<06:52,  4.43it/s, loss=1.0597, 배치ETA=7m 26s]
Epoch 1/20 [Train v9]:   2%|▏        | 35/1859 [00:08<06:49,  4.46it/s, loss=1.0597, 배치ETA=7m 26s]
Epoch 1/20 [Train v9]:   2%|▏        | 35/1859 [00:08<06:49,  4.46it/s, loss=1.0586, 배치ETA=7m 25s]
Epoch 1/20 [Train v9]:   2%|▏        | 36/1859 [00:08<06:50,  4.45it/s, loss=1.0586, 배치ETA=7m 25s]
Epoch 1/20 [Train v9]:   2%|▏        | 36/1859 [00:09<06:50,  4.45it/s, loss=1.0664, 배치ETA=7m 23s]
Epoch 1/20 [Train v9]:   2%|▏        | 37/1859 [00:09<06:40,  4.55it/s, loss=1.0664, 배치ETA=7m 23s]
Epoch 1/20 [Train v9]:   2%|▏        | 37/1859 [00:09<06:40,  4.55it/s, loss=1.0704, 배치ETA=7m 22s]
Epoch 1/20 [Train v9]:   2%|▏        | 38/1859 [00:09<06:46,  4.48it/s, loss=1.0704, 배치ETA=7m 22s]
Epoch 1/20 [Train v9]:   2%|▏        | 38/1859 [00:09<06:46,  4.48it/s, loss=1.0621, 배치ETA=7m 21s]
Epoch 1/20 [Train v9]:   2%|▏        | 39/1859 [00:09<06:45,  4.49it/s, loss=1.0621, 배치ETA=7m 21s]
Epoch 1/20 [Train v9]:   2%|▏        | 39/1859 [00:09<06:45,  4.49it/s, loss=1.0654, 배치ETA=7m 20s]
Epoch 1/20 [Train v9]:   2%|▏        | 40/1859 [00:09<06:53,  4.40it/s, loss=1.0654, 배치ETA=7m 20s]
Epoch 1/20 [Train v9]:   2%|▏        | 40/1859 [00:09<06:53,  4.40it/s, loss=1.0650, 배치ETA=7m 18s]
Epoch 1/20 [Train v9]:   2%|▏        | 41/1859 [00:09<06:40,  4.54it/s, loss=1.0650, 배치ETA=7m 18s]
Epoch 1/20 [Train v9]:   2%|▏        | 41/1859 [00:10<06:40,  4.54it/s, loss=1.0589, 배치ETA=7m 17s]
Epoch 1/20 [Train v9]:   2%|▏        | 42/1859 [00:10<06:40,  4.54it/s, loss=1.0589, 배치ETA=7m 17s]
Epoch 1/20 [Train v9]:   2%|▏        | 42/1859 [00:10<06:40,  4.54it/s, loss=1.0607, 배치ETA=7m 16s]
Epoch 1/20 [Train v9]:   2%|▏        | 43/1859 [00:10<06:40,  4.53it/s, loss=1.0607, 배치ETA=7m 16s]
Epoch 1/20 [Train v9]:   2%|▏        | 43/1859 [00:10<06:40,  4.53it/s, loss=1.0598, 배치ETA=7m 15s]
Epoch 1/20 [Train v9]:   2%|▏        | 44/1859 [00:10<06:38,  4.55it/s, loss=1.0598, 배치ETA=7m 15s]
Epoch 1/20 [Train v9]:   2%|▏        | 44/1859 [00:10<06:38,  4.55it/s, loss=1.0575, 배치ETA=7m 14s]
Epoch 1/20 [Train v9]:   2%|▏        | 45/1859 [00:10<06:41,  4.52it/s, loss=1.0575, 배치ETA=7m 14s]
Epoch 1/20 [Train v9]:   2%|▏        | 45/1859 [00:10<06:41,  4.52it/s, loss=1.0657, 배치ETA=7m 13s]
Epoch 1/20 [Train v9]:   2%|▏        | 46/1859 [00:10<06:39,  4.54it/s, loss=1.0657, 배치ETA=7m 13s]
Epoch 1/20 [Train v9]:   2%|▏        | 46/1859 [00:11<06:39,  4.54it/s, loss=1.0654, 배치ETA=7m 12s]
Epoch 1/20 [Train v9]:   3%|▏        | 47/1859 [00:11<06:32,  4.62it/s, loss=1.0654, 배치ETA=7m 12s]
Epoch 1/20 [Train v9]:   3%|▏        | 47/1859 [00:11<06:32,  4.62it/s, loss=1.0621, 배치ETA=7m 11s]
Epoch 1/20 [Train v9]:   3%|▏        | 48/1859 [00:11<06:33,  4.61it/s, loss=1.0621, 배치ETA=7m 11s]
Epoch 1/20 [Train v9]:   3%|▏        | 48/1859 [00:11<06:33,  4.61it/s, loss=1.0648, 배치ETA=7m 10s]
Epoch 1/20 [Train v9]:   3%|▏        | 49/1859 [00:11<06:35,  4.58it/s, loss=1.0648, 배치ETA=7m 10s]
Epoch 1/20 [Train v9]:   3%|▏        | 49/1859 [00:11<06:35,  4.58it/s, loss=1.0599, 배치ETA=7m 09s]
Epoch 1/20 [Train v9]:   3%|▏        | 50/1859 [00:11<06:31,  4.63it/s, loss=1.0599, 배치ETA=7m 09s]
Epoch 1/20 [Train v9]:   3%|▏        | 50/1859 [00:12<06:31,  4.63it/s, loss=1.0643, 배치ETA=7m 08s]
Epoch 1/20 [Train v9]:   3%|▏        | 51/1859 [00:12<06:34,  4.59it/s, loss=1.0643, 배치ETA=7m 08s]
Epoch 1/20 [Train v9]:   3%|▏        | 51/1859 [00:12<06:34,  4.59it/s, loss=1.0605, 배치ETA=7m 07s]
Epoch 1/20 [Train v9]:   3%|▎        | 52/1859 [00:12<06:40,  4.51it/s, loss=1.0605, 배치ETA=7m 07s]
Epoch 1/20 [Train v9]:   3%|▎        | 52/1859 [00:12<06:40,  4.51it/s, loss=1.0570, 배치ETA=7m 07s]
Epoch 1/20 [Train v9]:   3%|▎        | 53/1859 [00:12<06:42,  4.48it/s, loss=1.0570, 배치ETA=7m 07s]
Epoch 1/20 [Train v9]:   3%|▎        | 53/1859 [00:12<06:42,  4.48it/s, loss=1.0538, 배치ETA=7m 06s]
Epoch 1/20 [Train v9]:   3%|▎        | 54/1859 [00:12<06:43,  4.47it/s, loss=1.0538, 배치ETA=7m 06s]
Epoch 1/20 [Train v9]:   3%|▎        | 54/1859 [00:12<06:43,  4.47it/s, loss=1.0479, 배치ETA=7m 06s]
Epoch 1/20 [Train v9]:   3%|▎        | 55/1859 [00:12<06:44,  4.46it/s, loss=1.0479, 배치ETA=7m 06s]
Epoch 1/20 [Train v9]:   3%|▎        | 55/1859 [00:13<06:44,  4.46it/s, loss=1.0443, 배치ETA=7m 05s]
Epoch 1/20 [Train v9]:   3%|▎        | 56/1859 [00:13<06:44,  4.46it/s, loss=1.0443, 배치ETA=7m 05s]
Epoch 1/20 [Train v9]:   3%|▎        | 56/1859 [00:13<06:44,  4.46it/s, loss=1.0401, 배치ETA=7m 04s]
Epoch 1/20 [Train v9]:   3%|▎        | 57/1859 [00:13<06:37,  4.53it/s, loss=1.0401, 배치ETA=7m 04s]
Epoch 1/20 [Train v9]:   3%|▎        | 57/1859 [00:13<06:37,  4.53it/s, loss=1.0360, 배치ETA=7m 03s]
Epoch 1/20 [Train v9]:   3%|▎        | 58/1859 [00:13<06:37,  4.53it/s, loss=1.0360, 배치ETA=7m 03s]
Epoch 1/20 [Train v9]:   3%|▎        | 58/1859 [00:13<06:37,  4.53it/s, loss=1.0334, 배치ETA=7m 03s]
Epoch 1/20 [Train v9]:   3%|▎        | 59/1859 [00:13<06:42,  4.47it/s, loss=1.0334, 배치ETA=7m 03s]
Epoch 1/20 [Train v9]:   3%|▎        | 59/1859 [00:14<06:42,  4.47it/s, loss=1.0297, 배치ETA=7m 02s]
Epoch 1/20 [Train v9]:   3%|▎        | 60/1859 [00:14<06:35,  4.55it/s, loss=1.0297, 배치ETA=7m 02s]
Epoch 1/20 [Train v9]:   3%|▎        | 60/1859 [00:14<06:35,  4.55it/s, loss=1.0238, 배치ETA=7m 01s]
Epoch 1/20 [Train v9]:   3%|▎        | 61/1859 [00:14<06:30,  4.61it/s, loss=1.0238, 배치ETA=7m 01s]
Epoch 1/20 [Train v9]:   3%|▎        | 61/1859 [00:14<06:30,  4.61it/s, loss=1.0234, 배치ETA=7m 00s]
Epoch 1/20 [Train v9]:   3%|▎        | 62/1859 [00:14<06:30,  4.60it/s, loss=1.0234, 배치ETA=7m 00s]
Epoch 1/20 [Train v9]:   3%|▎        | 62/1859 [00:14<06:30,  4.60it/s, loss=1.0196, 배치ETA=7m 00s]
Epoch 1/20 [Train v9]:   3%|▎        | 63/1859 [00:14<06:34,  4.56it/s, loss=1.0196, 배치ETA=7m 00s]
Epoch 1/20 [Train v9]:   3%|▎        | 63/1859 [00:14<06:34,  4.56it/s, loss=1.0169, 배치ETA=6m 59s]
Epoch 1/20 [Train v9]:   3%|▎        | 64/1859 [00:14<06:26,  4.64it/s, loss=1.0169, 배치ETA=6m 59s]
Epoch 1/20 [Train v9]:   3%|▎        | 64/1859 [00:15<06:26,  4.64it/s, loss=1.0157, 배치ETA=6m 58s]
Epoch 1/20 [Train v9]:   3%|▎        | 65/1859 [00:15<06:27,  4.64it/s, loss=1.0157, 배치ETA=6m 58s]
