Device: cuda

GPU: NVIDIA GeForce RTX 5060 Laptop GPU



데이터 로드 중...

Train: 118,118 / Val: 25,311 / Test: 25,312



학습 데이터 레이블 분포:

  Label 0 (긴급 아님): 68,655건 (58.1%)

  Label 1 (낮은 긴급성): 28,140건 (23.8%)

  Label 2 (중간 긴급성): 8,613건 (7.3%)

  Label 3 (높은 긴급성): 7,712건 (6.5%)

  Label 4 (매우 높은 긴급성): 4,998건 (4.2%)



토크나이저 로드 중...

save_by_masked_val: masked val F1 기준으로 best model 저장

v9 Consistency Training: 118,118건 원본 데이터 (KL α=0.0)



모델 로드 중 (fine-tuning): model_v9n


Loading weights:   0%|          | 0/203 [00:00<?, ?it/s]
Loading weights: 100%|##########| 203/203 [00:00<00:00, 14312.14it/s]



총 18,460 스텝 (10 에폭 × 1,846 배치)

키워드 마스킹 확률: 30%

※ GPU 기준 에폭당 약 13~17분 예상



[MILESTONE] Epoch 1/10 0% (0/1846)


Epoch 1/10 [Train v9]:   2%|1        | 30/1846 [00:06<05:58,  5.06it/s, loss=0.0266, 배치ETA=6m 30s]
Epoch 1/10 [Train v9]:   2%|1        | 30/1846 [00:06<05:58,  5.06it/s, loss=0.0261, 배치ETA=6m 28s]
Epoch 1/10 [Train v9]:   2%|1        | 31/1846 [00:06<05:59,  5.05it/s, loss=0.0261, 배치ETA=6m 28s]
Epoch 1/10 [Train v9]:   2%|1        | 31/1846 [00:06<05:59,  5.05it/s, loss=0.0259, 배치ETA=6m 27s]
Epoch 1/10 [Train v9]:   2%|1        | 32/1846 [00:06<05:57,  5.08it/s, loss=0.0259, 배치ETA=6m 27s]
Epoch 1/10 [Train v9]:   2%|1        | 32/1846 [00:07<05:57,  5.08it/s, loss=0.0253, 배치ETA=6m 26s]
Epoch 1/10 [Train v9]:   2%|1        | 33/1846 [00:07<05:59,  5.04it/s, loss=0.0253, 배치ETA=6m 26s]
Epoch 1/10 [Train v9]:   2%|1        | 33/1846 [00:07<05:59,  5.04it/s, loss=0.0250, 배치ETA=6m 25s]
Epoch 1/10 [Train v9]:   2%|1        | 34/1846 [00:07<05:56,  5.08it/s, loss=0.0250, 배치ETA=6m 25s]
Epoch 1/10 [Train v9]:   2%|1        | 34/1846 [00:07<05:56,  5.08it/s, loss=0.0248, 배치ETA=6m 24s]
Epoch 1/10 [Train v9]:   2%|1        | 35/1846 [00:07<05:58,  5.06it/s, loss=0.0248, 배치ETA=6m 24s]
Epoch 1/10 [Train v9]:   2%|1        | 35/1846 [00:07<05:58,  5.06it/s, loss=0.0241, 배치ETA=6m 23s]
Epoch 1/10 [Train v9]:   2%|1        | 36/1846 [00:07<05:55,  5.09it/s, loss=0.0241, 배치ETA=6m 23s]
Epoch 1/10 [Train v9]:   2%|1        | 36/1846 [00:07<05:55,  5.09it/s, loss=0.0248, 배치ETA=6m 22s]
Epoch 1/10 [Train v9]:   2%|1        | 37/1846 [00:07<05:56,  5.07it/s, loss=0.0248, 배치ETA=6m 22s]
Epoch 1/10 [Train v9]:   2%|1        | 37/1846 [00:08<05:56,  5.07it/s, loss=0.0243, 배치ETA=6m 21s]
Epoch 1/10 [Train v9]:   2%|1        | 38/1846 [00:08<05:57,  5.06it/s, loss=0.0243, 배치ETA=6m 21s]
Epoch 1/10 [Train v9]:   2%|1        | 38/1846 [00:08<05:57,  5.06it/s, loss=0.0237, 배치ETA=6m 20s]
Epoch 1/10 [Train v9]:   2%|1        | 39/1846 [00:08<05:55,  5.08it/s, loss=0.0237, 배치ETA=6m 20s]
Epoch 1/10 [Train v9]:   2%|1        | 39/1846 [00:08<05:55,  5.08it/s, loss=0.0277, 배치ETA=6m 20s]
Epoch 1/10 [Train v9]:   2%|1        | 40/1846 [00:08<05:57,  5.06it/s, loss=0.0277, 배치ETA=6m 20s]
Epoch 1/10 [Train v9]:   2%|1        | 40/1846 [00:08<05:57,  5.06it/s, loss=0.0270, 배치ETA=6m 19s]
Epoch 1/10 [Train v9]:   2%|1        | 41/1846 [00:08<05:54,  5.09it/s, loss=0.0270, 배치ETA=6m 19s]
Epoch 1/10 [Train v9]:   2%|1        | 41/1846 [00:08<05:54,  5.09it/s, loss=0.0264, 배치ETA=6m 18s]
Epoch 1/10 [Train v9]:   2%|2        | 42/1846 [00:08<05:56,  5.06it/s, loss=0.0264, 배치ETA=6m 18s]
Epoch 1/10 [Train v9]:   2%|2        | 42/1846 [00:09<05:56,  5.06it/s, loss=0.0258, 배치ETA=6m 17s]
Epoch 1/10 [Train v9]:   2%|2        | 43/1846 [00:09<05:56,  5.05it/s, loss=0.0258, 배치ETA=6m 17s]
Epoch 1/10 [Train v9]:   2%|2        | 43/1846 [00:09<05:56,  5.05it/s, loss=0.0257, 배치ETA=6m 17s]
Epoch 1/10 [Train v9]:   2%|2        | 44/1846 [00:09<05:55,  5.07it/s, loss=0.0257, 배치ETA=6m 17s]
Epoch 1/10 [Train v9]:   2%|2        | 44/1846 [00:09<05:55,  5.07it/s, loss=0.0253, 배치ETA=6m 16s]
Epoch 1/10 [Train v9]:   2%|2        | 45/1846 [00:09<05:53,  5.09it/s, loss=0.0253, 배치ETA=6m 16s]
Epoch 1/10 [Train v9]:   2%|2        | 45/1846 [00:09<05:53,  5.09it/s, loss=0.0248, 배치ETA=6m 15s]
Epoch 1/10 [Train v9]:   2%|2        | 46/1846 [00:09<05:53,  5.09it/s, loss=0.0248, 배치ETA=6m 15s]
Epoch 1/10 [Train v9]:   2%|2        | 46/1846 [00:09<05:53,  5.09it/s, loss=0.0248, 배치ETA=6m 14s]
Epoch 1/10 [Train v9]:   3%|2        | 47/1846 [00:09<05:54,  5.07it/s, loss=0.0248, 배치ETA=6m 14s]
Epoch 1/10 [Train v9]:   3%|2        | 47/1846 [00:09<05:54,  5.07it/s, loss=0.0244, 배치ETA=6m 14s]
Epoch 1/10 [Train v9]:   3%|2        | 48/1846 [00:09<05:55,  5.05it/s, loss=0.0244, 배치ETA=6m 14s]
Epoch 1/10 [Train v9]:   3%|2        | 48/1846 [00:10<05:55,  5.05it/s, loss=0.0241, 배치ETA=6m 13s]
Epoch 1/10 [Train v9]:   3%|2        | 49/1846 [00:10<05:54,  5.07it/s, loss=0.0241, 배치ETA=6m 13s]
Epoch 1/10 [Train v9]:   3%|2        | 49/1846 [00:10<05:54,  5.07it/s, loss=0.0236, 배치ETA=6m 13s]
Epoch 1/10 [Train v9]:   3%|2        | 50/1846 [00:10<05:52,  5.10it/s, loss=0.0236, 배치ETA=6m 13s]
Epoch 1/10 [Train v9]:   3%|2        | 50/1846 [00:10<05:52,  5.10it/s, loss=0.0234, 배치ETA=6m 12s]
Epoch 1/10 [Train v9]:   3%|2        | 51/1846 [00:10<05:55,  5.06it/s, loss=0.0234, 배치ETA=6m 12s]
Epoch 1/10 [Train v9]:   3%|2        | 51/1846 [00:10<05:55,  5.06it/s, loss=0.0233, 배치ETA=6m 11s]
Epoch 1/10 [Train v9]:   3%|2        | 52/1846 [00:10<05:52,  5.09it/s, loss=0.0233, 배치ETA=6m 11s]
Epoch 1/10 [Train v9]:   3%|2        | 52/1846 [00:10<05:52,  5.09it/s, loss=0.0229, 배치ETA=6m 11s]
Epoch 1/10 [Train v9]:   3%|2        | 53/1846 [00:10<05:53,  5.07it/s, loss=0.0229, 배치ETA=6m 11s]
Epoch 1/10 [Train v9]:   3%|2        | 53/1846 [00:11<05:53,  5.07it/s, loss=0.0255, 배치ETA=6m 10s]
Epoch 1/10 [Train v9]:   3%|2        | 54/1846 [00:11<05:52,  5.09it/s, loss=0.0255, 배치ETA=6m 10s]
Epoch 1/10 [Train v9]:   3%|2        | 54/1846 [00:11<05:52,  5.09it/s, loss=0.0250, 배치ETA=6m 10s]
Epoch 1/10 [Train v9]:   3%|2        | 55/1846 [00:11<05:51,  5.10it/s, loss=0.0250, 배치ETA=6m 10s]
Epoch 1/10 [Train v9]:   3%|2        | 55/1846 [00:11<05:51,  5.10it/s, loss=0.0247, 배치ETA=6m 09s]
Epoch 1/10 [Train v9]:   3%|2        | 56/1846 [00:11<05:55,  5.04it/s, loss=0.0247, 배치ETA=6m 09s]
Epoch 1/10 [Train v9]:   3%|2        | 56/1846 [00:11<05:55,  5.04it/s, loss=0.0247, 배치ETA=6m 09s]
Epoch 1/10 [Train v9]:   3%|2        | 57/1846 [00:11<05:58,  4.99it/s, loss=0.0247, 배치ETA=6m 09s]
Epoch 1/10 [Train v9]:   3%|2        | 57/1846 [00:11<05:58,  4.99it/s, loss=0.0246, 배치ETA=6m 09s]
Epoch 1/10 [Train v9]:   3%|2        | 58/1846 [00:11<05:56,  5.02it/s, loss=0.0246, 배치ETA=6m 09s]
Epoch 1/10 [Train v9]:   3%|2        | 58/1846 [00:12<05:56,  5.02it/s, loss=0.0241, 배치ETA=6m 08s]
Epoch 1/10 [Train v9]:   3%|2        | 59/1846 [00:12<05:53,  5.05it/s, loss=0.0241, 배치ETA=6m 08s]
Epoch 1/10 [Train v9]:   3%|2        | 59/1846 [00:12<05:53,  5.05it/s, loss=0.0238, 배치ETA=6m 08s]
Epoch 1/10 [Train v9]:   3%|2        | 60/1846 [00:12<05:52,  5.07it/s, loss=0.0238, 배치ETA=6m 08s]
Epoch 1/10 [Train v9]:   3%|2        | 60/1846 [00:12<05:52,  5.07it/s, loss=0.0234, 배치ETA=6m 07s]
Epoch 1/10 [Train v9]:   3%|2        | 61/1846 [00:12<05:52,  5.06it/s, loss=0.0234, 배치ETA=6m 07s]
Epoch 1/10 [Train v9]:   3%|2        | 61/1846 [00:12<05:52,  5.06it/s, loss=0.0230, 배치ETA=6m 07s]
Epoch 1/10 [Train v9]:   3%|3        | 62/1846 [00:12<05:51,  5.07it/s, loss=0.0230, 배치ETA=6m 07s]
Epoch 1/10 [Train v9]:   3%|3        | 62/1846 [00:12<05:51,  5.07it/s, loss=0.0228, 배치ETA=6m 06s]
Epoch 1/10 [Train v9]:   3%|3        | 63/1846 [00:12<05:51,  5.08it/s, loss=0.0228, 배치ETA=6m 06s]
Epoch 1/10 [Train v9]:   3%|3        | 63/1846 [00:13<05:51,  5.08it/s, loss=0.0225, 배치ETA=6m 06s]
Epoch 1/10 [Train v9]:   3%|3        | 64/1846 [00:13<05:51,  5.07it/s, loss=0.0225, 배치ETA=6m 06s]
Epoch 1/10 [Train v9]:   3%|3        | 64/1846 [00:13<05:51,  5.07it/s, loss=0.0221, 배치ETA=6m 05s]
Epoch 1/10 [Train v9]:   4%|3        | 65/1846 [00:13<05:52,  5.06it/s, loss=0.0221, 배치ETA=6m 05s]
Epoch 1/10 [Train v9]:   4%|3        | 65/1846 [00:13<05:52,  5.06it/s, loss=0.0219, 배치ETA=6m 05s]
Epoch 1/10 [Train v9]:   4%|3        | 66/1846 [00:13<05:53,  5.04it/s, loss=0.0219, 배치ETA=6m 05s]
Epoch 1/10 [Train v9]:   4%|3        | 66/1846 [00:13<05:53,  5.04it/s, loss=0.0216, 배치ETA=6m 05s]
Epoch 1/10 [Train v9]:   4%|3        | 67/1846 [00:13<05:52,  5.04it/s, loss=0.0216, 배치ETA=6m 05s]
Epoch 1/10 [Train v9]:   4%|3        | 67/1846 [00:13<05:52,  5.04it/s, loss=0.0213, 배치ETA=6m 04s]
Epoch 1/10 [Train v9]:   4%|3        | 68/1846 [00:13<05:52,  5.04it/s, loss=0.0213, 배치ETA=6m 04s]
Epoch 1/10 [Train v9]:   4%|3        | 68/1846 [00:14<05:52,  5.04it/s, loss=0.0211, 배치ETA=6m 04s]
Epoch 1/10 [Train v9]:   4%|3        | 69/1846 [00:14<05:55,  5.00it/s, loss=0.0211, 배치ETA=6m 04s]
Epoch 1/10 [Train v9]:   4%|3        | 69/1846 [00:14<05:55,  5.00it/s, loss=0.0209, 배치ETA=6m 04s]
Epoch 1/10 [Train v9]:   4%|3        | 70/1846 [00:14<05:55,  4.99it/s, loss=0.0209, 배치ETA=6m 04s]
Epoch 1/10 [Train v9]:   4%|3        | 70/1846 [00:14<05:55,  4.99it/s, loss=0.0208, 배치ETA=6m 03s]
Epoch 1/10 [Train v9]:   4%|3        | 71/1846 [00:14<05:58,  4.96it/s, loss=0.0208, 배치ETA=6m 03s]
Epoch 1/10 [Train v9]:   4%|3        | 71/1846 [00:14<05:58,  4.96it/s, loss=0.0211, 배치ETA=6m 03s]
Epoch 1/10 [Train v9]:   4%|3        | 72/1846 [00:14<05:55,  5.00it/s, loss=0.0211, 배치ETA=6m 03s]
Epoch 1/10 [Train v9]:   4%|3        | 72/1846 [00:14<05:55,  5.00it/s, loss=0.0208, 배치ETA=6m 03s]
Epoch 1/10 [Train v9]:   4%|3        | 73/1846 [00:14<05:55,  4.98it/s, loss=0.0208, 배치ETA=6m 03s]
Epoch 1/10 [Train v9]:   4%|3        | 73/1846 [00:15<05:55,  4.98it/s, loss=0.0205, 배치ETA=6m 02s]
Epoch 1/10 [Train v9]:   4%|3        | 74/1846 [00:15<05:52,  5.03it/s, loss=0.0205, 배치ETA=6m 02s]
Epoch 1/10 [Train v9]:   4%|3        | 74/1846 [00:15<05:52,  5.03it/s, loss=0.0203, 배치ETA=6m 02s]
Epoch 1/10 [Train v9]:   4%|3        | 75/1846 [00:15<05:50,  5.05it/s, loss=0.0203, 배치ETA=6m 02s]
Epoch 1/10 [Train v9]:   4%|3        | 75/1846 [00:15<05:50,  5.05it/s, loss=0.0219, 배치ETA=6m 02s]
Epoch 1/10 [Train v9]:   4%|3        | 76/1846 [00:15<05:52,  5.03it/s, loss=0.0219, 배치ETA=6m 02s]
Epoch 1/10 [Train v9]:   4%|3        | 76/1846 [00:15<05:52,  5.03it/s, loss=0.0217, 배치ETA=6m 01s]
Epoch 1/10 [Train v9]:   4%|3        | 77/1846 [00:15<05:51,  5.04it/s, loss=0.0217, 배치ETA=6m 01s]
Epoch 1/10 [Train v9]:   4%|3        | 77/1846 [00:15<05:51,  5.04it/s, loss=0.0214, 배치ETA=6m 01s]
Epoch 1/10 [Train v9]:   4%|3        | 78/1846 [00:15<05:50,  5.05it/s, loss=0.0214, 배치ETA=6m 01s]
Epoch 1/10 [Train v9]:   4%|3        | 78/1846 [00:16<05:50,  5.05it/s, loss=0.0214, 배치ETA=6m 01s]
Epoch 1/10 [Train v9]:   4%|3        | 79/1846 [00:16<05:51,  5.03it/s, loss=0.0214, 배치ETA=6m 01s]
Epoch 1/10 [Train v9]:   4%|3        | 79/1846 [00:16<05:51,  5.03it/s, loss=0.0211, 배치ETA=6m 00s]
Epoch 1/10 [Train v9]:   4%|3        | 80/1846 [00:16<05:50,  5.04it/s, loss=0.0211, 배치ETA=6m 00s]
Epoch 1/10 [Train v9]:   4%|3        | 80/1846 [00:16<05:50,  5.04it/s, loss=0.0208, 배치ETA=6m 00s]
Epoch 1/10 [Train v9]:   4%|3        | 81/1846 [00:16<05:50,  5.04it/s, loss=0.0208, 배치ETA=6m 00s]
Epoch 1/10 [Train v9]:   4%|3        | 81/1846 [00:16<05:50,  5.04it/s, loss=0.0206, 배치ETA=6m 00s]
Epoch 1/10 [Train v9]:   4%|3        | 82/1846 [00:16<05:50,  5.03it/s, loss=0.0206, 배치ETA=6m 00s]
Epoch 1/10 [Train v9]:   4%|3        | 82/1846 [00:16<05:50,  5.03it/s, loss=0.0204, 배치ETA=5m 59s]
Epoch 1/10 [Train v9]:   4%|4        | 83/1846 [00:16<05:50,  5.03it/s, loss=0.0204, 배치ETA=5m 59s]
Epoch 1/10 [Train v9]:   4%|4        | 83/1846 [00:17<05:50,  5.03it/s, loss=0.0203, 배치ETA=5m 59s]
Epoch 1/10 [Train v9]:   5%|4        | 84/1846 [00:17<05:51,  5.01it/s, loss=0.0203, 배치ETA=5m 59s]
Epoch 1/10 [Train v9]:   5%|4        | 84/1846 [00:17<05:51,  5.01it/s, loss=0.0201, 배치ETA=5m 59s]
Epoch 1/10 [Train v9]:   5%|4        | 85/1846 [00:17<05:53,  4.98it/s, loss=0.0201, 배치ETA=5m 59s]
Epoch 1/10 [Train v9]:   5%|4        | 85/1846 [00:17<05:53,  4.98it/s, loss=0.0198, 배치ETA=5m 59s]
Epoch 1/10 [Train v9]:   5%|4        | 86/1846 [00:17<05:55,  4.96it/s, loss=0.0198, 배치ETA=5m 59s]
Epoch 1/10 [Train v9]:   5%|4        | 86/1846 [00:17<05:55,  4.96it/s, loss=0.0196, 배치ETA=5m 58s]
Epoch 1/10 [Train v9]:   5%|4        | 87/1846 [00:17<05:54,  4.96it/s, loss=0.0196, 배치ETA=5m 58s]
Epoch 1/10 [Train v9]:   5%|4        | 87/1846 [00:17<05:54,  4.96it/s, loss=0.0195, 배치ETA=5m 58s]
Epoch 1/10 [Train v9]:   5%|4        | 88/1846 [00:17<05:52,  4.98it/s, loss=0.0195, 배치ETA=5m 58s]
Epoch 1/10 [Train v9]:   5%|4        | 88/1846 [00:18<05:52,  4.98it/s, loss=0.0193, 배치ETA=5m 58s]
Epoch 1/10 [Train v9]:   5%|4        | 89/1846 [00:18<05:52,  4.98it/s, loss=0.0193, 배치ETA=5m 58s]
Epoch 1/10 [Train v9]:   5%|4        | 89/1846 [00:18<05:52,  4.98it/s, loss=0.0192, 배치ETA=5m 57s]
Epoch 1/10 [Train v9]:   5%|4        | 90/1846 [00:18<05:52,  4.99it/s, loss=0.0192, 배치ETA=5m 57s]
Epoch 1/10 [Train v9]:   5%|4        | 90/1846 [00:18<05:52,  4.99it/s, loss=0.0190, 배치ETA=5m 57s]
Epoch 1/10 [Train v9]:   5%|4        | 91/1846 [00:18<05:55,  4.93it/s, loss=0.0190, 배치ETA=5m 57s]
Epoch 1/10 [Train v9]:   5%|4        | 91/1846 [00:18<05:55,  4.93it/s, loss=0.0188, 배치ETA=5m 57s]
Epoch 1/10 [Train v9]:   5%|4        | 92/1846 [00:18<05:52,  4.97it/s, loss=0.0188, 배치ETA=5m 57s]
Epoch 1/10 [Train v9]:   5%|4        | 92/1846 [00:18<05:52,  4.97it/s, loss=0.0186, 배치ETA=5m 57s]
Epoch 1/10 [Train v9]:   5%|4        | 93/1846 [00:18<05:55,  4.93it/s, loss=0.0186, 배치ETA=5m 57s]
Epoch 1/10 [Train v9]:   5%|4        | 93/1846 [00:19<05:55,  4.93it/s, loss=0.0185, 배치ETA=5m 57s]
Epoch 1/10 [Train v9]:   5%|4        | 94/1846 [00:19<05:57,  4.90it/s, loss=0.0185, 배치ETA=5m 57s]
Epoch 1/10 [Train v9]:   5%|4        | 94/1846 [00:19<05:57,  4.90it/s, loss=0.0183, 배치ETA=5m 57s]
Epoch 1/10 [Train v9]:   5%|4        | 95/1846 [00:19<05:57,  4.90it/s, loss=0.0183, 배치ETA=5m 57s]
Epoch 1/10 [Train v9]:   5%|4        | 95/1846 [00:19<05:57,  4.90it/s, loss=0.0186, 배치ETA=5m 56s]
